isogroup13479	Cell cycle control, cell division, chromosome partitioning
isogroup13480	Signal transduction mechanisms
isogroup13481	Translation, ribosomal structure and biogenesis
isogroup13484	Inorganic ion transport and metabolism
isogroup13487	Posttranslational modification, protein turnover, chaperones
isogroup13489	Signal transduction mechanisms
isogroup13491	Signal transduction mechanisms
isogroup13493	Posttranslational modification, protein turnover, chaperones
isogroup13495	Nucleotide transport and metabolism
isogroup13496	Signal transduction mechanisms
isogroup1349	Translation, ribosomal structure and biogenesis
isogroup134	Cytoskeleton
isogroup13511	Transcription
isogroup13512	RNA processing and modification
isogroup13514	Intracellular trafficking, secretion, and vesicular transport
isogroup13522	Defense mechanisms
isogroup13523	Replication, recombination and repair
isogroup13526	Signal transduction mechanisms
isogroup13530	Transcription
isogroup13533	Intracellular trafficking, secretion, and vesicular transport
isogroup13535	Posttranslational modification, protein turnover, chaperones
isogroup1353	Signal transduction mechanisms
isogroup13542	RNA processing and modification
isogroup13550	Secondary metabolites biosynthesis, transport and catabolism
isogroup13552	Intracellular trafficking, secretion, and vesicular transport
isogroup1355	Amino acid transport and metabolism
isogroup13560	Transcription
isogroup13562.1	Amino acid transport and metabolism
isogroup13562	Translation, ribosomal structure and biogenesis
isogroup13563	Signal transduction mechanisms
isogroup13564	Cell wall/membrane/envelope biogenesis
isogroup13565	Amino acid transport and metabolism
isogroup13568	Replication, recombination and repair
isogroup13569	Nucleotide transport and metabolism
isogroup1356	Transcription
isogroup13576	Secondary metabolites biosynthesis, transport and catabolism
isogroup13580	Energy production and conversion
isogroup13581	Lipid transport and metabolism
isogroup13582	Signal transduction mechanisms
isogroup13585	Signal transduction mechanisms
isogroup13589	Replication, recombination and repair
isogroup13591	Intracellular trafficking, secretion, and vesicular transport
isogroup13592	Intracellular trafficking, secretion, and vesicular transport
isogroup13593	Signal transduction mechanisms
isogroup13597	Signal transduction mechanisms
isogroup13598	Replication, recombination and repair
isogroup1359	Signal transduction mechanisms
isogroup135	Signal transduction mechanisms
isogroup13601	Signal transduction mechanisms
isogroup13602	Intracellular trafficking, secretion, and vesicular transport
isogroup13604	Coenzyme transport and metabolism
isogroup13612	Amino acid transport and metabolism
isogroup13614	Carbohydrate transport and metabolism
isogroup13616	RNA processing and modification
isogroup13617	Posttranslational modification, protein turnover, chaperones
isogroup13618	Amino acid transport and metabolism
isogroup13619	Replication, recombination and repair
isogroup1361	Intracellular trafficking, secretion, and vesicular transport
isogroup13620	Signal transduction mechanisms
isogroup13624	Defense mechanisms
isogroup13625	Amino acid transport and metabolism
isogroup13626	Signal transduction mechanisms
isogroup1362	Transcription
isogroup13631	Carbohydrate transport and metabolism
isogroup13632	Replication, recombination and repair
isogroup13634	Carbohydrate transport and metabolism
isogroup13638	Signal transduction mechanisms
isogroup13642	Carbohydrate transport and metabolism
isogroup13644	Secondary metabolites biosynthesis, transport and catabolism
isogroup13647	Carbohydrate transport and metabolism
isogroup13649	Transcription
isogroup1364	Signal transduction mechanisms
isogroup13650	Intracellular trafficking, secretion, and vesicular transport
isogroup13652	Posttranslational modification, protein turnover, chaperones
isogroup13653	Transcription
isogroup13657	Secondary metabolites biosynthesis, transport and catabolism
isogroup13658	Signal transduction mechanisms
isogroup13660	Cytoskeleton
isogroup13661	Signal transduction mechanisms
isogroup13663	Secondary metabolites biosynthesis, transport and catabolism
isogroup13664	RNA processing and modification
isogroup13665	Translation, ribosomal structure and biogenesis
isogroup13667	Translation, ribosomal structure and biogenesis
isogroup1366	Signal transduction mechanisms
isogroup13672	RNA processing and modification
isogroup13677	Transcription
isogroup13679	Translation, ribosomal structure and biogenesis
isogroup1367	Posttranslational modification, protein turnover, chaperones
isogroup13680	Posttranslational modification, protein turnover, chaperones
isogroup13681	Signal transduction mechanisms
isogroup13683	Cytoskeleton
isogroup13686	Cytoskeleton
isogroup13688	Signal transduction mechanisms
isogroup1368	Replication, recombination and repair
isogroup13690	Signal transduction mechanisms
isogroup13691	Posttranslational modification, protein turnover, chaperones
isogroup13694	Signal transduction mechanisms
isogroup13696	Intracellular trafficking, secretion, and vesicular transport
isogroup13698	Signal transduction mechanisms
isogroup13699	Inorganic ion transport and metabolism
isogroup1369	Transcription
isogroup136	Signal transduction mechanisms
isogroup13701	Signal transduction mechanisms
isogroup13702	Translation, ribosomal structure and biogenesis
isogroup13708	RNA processing and modification
isogroup13710	RNA processing and modification
isogroup13712	Intracellular trafficking, secretion, and vesicular transport
isogroup13713	Signal transduction mechanisms
isogroup13714.1	Transcription
isogroup13714	Transcription
isogroup13715	Signal transduction mechanisms
isogroup13716	Translation, ribosomal structure and biogenesis
isogroup1371	Amino acid transport and metabolism
isogroup13722	Transcription
isogroup13723	Signal transduction mechanisms
isogroup13725	Intracellular trafficking, secretion, and vesicular transport
isogroup13726	Inorganic ion transport and metabolism
isogroup13727	Posttranslational modification, protein turnover, chaperones
isogroup13729	Carbohydrate transport and metabolism
isogroup1372	Replication, recombination and repair
isogroup13733	Signal transduction mechanisms
isogroup13736	Replication, recombination and repair
isogroup13738	Amino acid transport and metabolism
isogroup13745	Transcription
isogroup13746	Amino acid transport and metabolism
isogroup13748	Signal transduction mechanisms
isogroup13749	Transcription
isogroup13752	Translation, ribosomal structure and biogenesis
isogroup13754	Signal transduction mechanisms
isogroup13756	Signal transduction mechanisms
isogroup13757	Nucleotide transport and metabolism
isogroup13758	Replication, recombination and repair
isogroup1375	Posttranslational modification, protein turnover, chaperones
isogroup13762	Intracellular trafficking, secretion, and vesicular transport
isogroup13765	Extracellular structures
isogroup13768	Posttranslational modification, protein turnover, chaperones
isogroup13769	Signal transduction mechanisms
isogroup1376	Replication, recombination and repair
isogroup13775	Posttranslational modification, protein turnover, chaperones
isogroup13777	Coenzyme transport and metabolism
isogroup13783	Replication, recombination and repair
isogroup13784	Signal transduction mechanisms
isogroup13787	Signal transduction mechanisms
isogroup13788	Signal transduction mechanisms
isogroup1378	Transcription
isogroup13790	Extracellular structures
isogroup13794	Posttranslational modification, protein turnover, chaperones
isogroup13799	Energy production and conversion
isogroup1379	Signal transduction mechanisms
isogroup13802	Posttranslational modification, protein turnover, chaperones
isogroup13808	Signal transduction mechanisms
isogroup13811	Signal transduction mechanisms
isogroup13813	Inorganic ion transport and metabolism
isogroup1381	Posttranslational modification, protein turnover, chaperones
isogroup13823	Transcription
isogroup13824	Extracellular structures
isogroup13825	Posttranslational modification, protein turnover, chaperones
isogroup13827	Signal transduction mechanisms
isogroup13828	Energy production and conversion
isogroup13829	Posttranslational modification, protein turnover, chaperones
isogroup13830	Posttranslational modification, protein turnover, chaperones
isogroup13831	RNA processing and modification
isogroup13833	RNA processing and modification
isogroup13838	RNA processing and modification
isogroup13839	Signal transduction mechanisms
isogroup1383	Replication, recombination and repair
isogroup13840	Cytoskeleton
isogroup13842	Inorganic ion transport and metabolism
isogroup13844	Transcription
isogroup13845	RNA processing and modification
isogroup13846	Signal transduction mechanisms
isogroup13847	Posttranslational modification, protein turnover, chaperones
isogroup13848.1	Amino acid transport and metabolism
isogroup13850	Inorganic ion transport and metabolism
isogroup13851	Defense mechanisms
isogroup13854	Intracellular trafficking, secretion, and vesicular transport
isogroup13855	Carbohydrate transport and metabolism
isogroup13856	Cytoskeleton
isogroup13857.1	Transcription
isogroup13857	Transcription
isogroup13858	Signal transduction mechanisms
isogroup13862	Intracellular trafficking, secretion, and vesicular transport
isogroup13863	RNA processing and modification
isogroup13865	Carbohydrate transport and metabolism
isogroup13866	Signal transduction mechanisms
isogroup13868	Lipid transport and metabolism
isogroup1386	Inorganic ion transport and metabolism
isogroup13871	Transcription
isogroup13872	Signal transduction mechanisms
isogroup13875	Posttranslational modification, protein turnover, chaperones
isogroup13876	Carbohydrate transport and metabolism
isogroup1387	Signal transduction mechanisms
isogroup13884	Inorganic ion transport and metabolism
isogroup13887	Nucleotide transport and metabolism
isogroup13888	Amino acid transport and metabolism
isogroup1388	Signal transduction mechanisms
isogroup13892	Transcription
isogroup13895	Replication, recombination and repair
isogroup13896	Secondary metabolites biosynthesis, transport and catabolism
isogroup13898	Replication, recombination and repair
isogroup1389	RNA processing and modification
isogroup138	Signal transduction mechanisms
isogroup13901	Signal transduction mechanisms
isogroup13904	Cytoskeleton
isogroup13906	Signal transduction mechanisms
isogroup13907	Transcription
isogroup13908	RNA processing and modification
isogroup13909	Posttranslational modification, protein turnover, chaperones
isogroup1390	Intracellular trafficking, secretion, and vesicular transport
isogroup13911	Amino acid transport and metabolism
isogroup13912	Secondary metabolites biosynthesis, transport and catabolism
isogroup13915	Signal transduction mechanisms
isogroup13917	Signal transduction mechanisms
isogroup13919	Intracellular trafficking, secretion, and vesicular transport
isogroup1391	Secondary metabolites biosynthesis, transport and catabolism
isogroup13924	Intracellular trafficking, secretion, and vesicular transport
isogroup13927	Signal transduction mechanisms
isogroup13928	Intracellular trafficking, secretion, and vesicular transport
isogroup13928	Signal transduction mechanisms
isogroup13929	Signal transduction mechanisms
isogroup13931	Chromatin structure and dynamics
isogroup13936	Energy production and conversion
isogroup13939	Energy production and conversion
isogroup1393	Intracellular trafficking, secretion, and vesicular transport
isogroup13941	Intracellular trafficking, secretion, and vesicular transport
isogroup13943	Amino acid transport and metabolism
isogroup13945	Inorganic ion transport and metabolism
isogroup13947	Transcription
isogroup13948	Lipid transport and metabolism
isogroup1394	Cell cycle control, cell division, chromosome partitioning
isogroup13950	Replication, recombination and repair
isogroup13956	Posttranslational modification, protein turnover, chaperones
isogroup13958	Inorganic ion transport and metabolism
isogroup1395	Posttranslational modification, protein turnover, chaperones
isogroup13960	Posttranslational modification, protein turnover, chaperones
isogroup13962	Cytoskeleton
isogroup13964	Energy production and conversion
isogroup13965	Intracellular trafficking, secretion, and vesicular transport
isogroup1396	Inorganic ion transport and metabolism
isogroup13971	Lipid transport and metabolism
isogroup13975	Translation, ribosomal structure and biogenesis
isogroup13978	RNA processing and modification
isogroup1397	Transcription
isogroup13981	Carbohydrate transport and metabolism
isogroup13982	Intracellular trafficking, secretion, and vesicular transport
isogroup13983	Nucleotide transport and metabolism
isogroup13990	Replication, recombination and repair
isogroup13994	Translation, ribosomal structure and biogenesis
isogroup1399	Inorganic ion transport and metabolism
isogroup139	Intracellular trafficking, secretion, and vesicular transport
isogroup13	Cytoskeleton
isogroup14000	Lipid transport and metabolism
isogroup14002	Posttranslational modification, protein turnover, chaperones
isogroup14005	Signal transduction mechanisms
isogroup14007	Transcription
isogroup14008	Inorganic ion transport and metabolism
isogroup14014	Cell wall/membrane/envelope biogenesis
isogroup14017	RNA processing and modification
isogroup14018	Signal transduction mechanisms
isogroup1401	Posttranslational modification, protein turnover, chaperones
isogroup14022.1	RNA processing and modification
isogroup14022	RNA processing and modification
isogroup14026	Signal transduction mechanisms
isogroup14027	Signal transduction mechanisms
isogroup1402	Inorganic ion transport and metabolism
isogroup14030	Inorganic ion transport and metabolism
isogroup14031	Signal transduction mechanisms
isogroup14035	Signal transduction mechanisms
isogroup14039	Nucleotide transport and metabolism
isogroup1403	Signal transduction mechanisms
isogroup14040	Coenzyme transport and metabolism
isogroup14048	Intracellular trafficking, secretion, and vesicular transport
isogroup14049	Signal transduction mechanisms
isogroup1404	Cytoskeleton
isogroup14052.1	Signal transduction mechanisms
isogroup14052	Chromatin structure and dynamics
isogroup14055	Coenzyme transport and metabolism
isogroup14056	Carbohydrate transport and metabolism
isogroup1405	Posttranslational modification, protein turnover, chaperones
isogroup14062	Transcription
isogroup1406	Chromatin structure and dynamics
isogroup14071	Cell cycle control, cell division, chromosome partitioning
isogroup14073	Secondary metabolites biosynthesis, transport and catabolism
isogroup14074	Energy production and conversion
isogroup14075	Signal transduction mechanisms
isogroup14079	Transcription
isogroup14080	Nucleotide transport and metabolism
isogroup14084	Translation, ribosomal structure and biogenesis
isogroup14085	Translation, ribosomal structure and biogenesis
isogroup1408	Signal transduction mechanisms
isogroup14098	Posttranslational modification, protein turnover, chaperones
isogroup1409	Signal transduction mechanisms
isogroup140	Intracellular trafficking, secretion, and vesicular transport
isogroup14100	Signal transduction mechanisms
isogroup14102	Signal transduction mechanisms
isogroup1410	Signal transduction mechanisms
isogroup14112	Signal transduction mechanisms
isogroup14115	Intracellular trafficking, secretion, and vesicular transport
isogroup14117	Energy production and conversion
isogroup14118	Inorganic ion transport and metabolism
isogroup14120	Translation, ribosomal structure and biogenesis
isogroup14122	Carbohydrate transport and metabolism
isogroup14125	Energy production and conversion
isogroup14127.1	Replication, recombination and repair
isogroup14127	Replication, recombination and repair
isogroup14129	Signal transduction mechanisms
isogroup14131	Intracellular trafficking, secretion, and vesicular transport
isogroup14132	Translation, ribosomal structure and biogenesis
isogroup14135	Amino acid transport and metabolism
isogroup14143	Intracellular trafficking, secretion, and vesicular transport
isogroup14146	Signal transduction mechanisms
isogroup14147	Signal transduction mechanisms
isogroup14149	Posttranslational modification, protein turnover, chaperones
isogroup1414	Cytoskeleton
isogroup14150	Posttranslational modification, protein turnover, chaperones
isogroup14152	Nucleotide transport and metabolism
isogroup14153	Signal transduction mechanisms
isogroup14154	Translation, ribosomal structure and biogenesis
isogroup14157	Transcription
isogroup14159	Energy production and conversion
isogroup14161	Signal transduction mechanisms
isogroup1416	Extracellular structures
isogroup14174	Transcription
isogroup14175	RNA processing and modification
isogroup14176	Translation, ribosomal structure and biogenesis
isogroup14178	Lipid transport and metabolism
isogroup14181	Nucleotide transport and metabolism
isogroup14186	Posttranslational modification, protein turnover, chaperones
isogroup14187	Transcription
isogroup14189	Signal transduction mechanisms
isogroup1418	Signal transduction mechanisms
isogroup14190	Posttranslational modification, protein turnover, chaperones
isogroup14193	Intracellular trafficking, secretion, and vesicular transport
isogroup14196	Signal transduction mechanisms
isogroup14197	Posttranslational modification, protein turnover, chaperones
isogroup14.1	Cytoskeleton
isogroup141	Extracellular structures
isogroup14201	Posttranslational modification, protein turnover, chaperones
isogroup14202	RNA processing and modification
isogroup14207	Replication, recombination and repair
isogroup14209	Defense mechanisms
isogroup14213	Lipid transport and metabolism
isogroup14214	Replication, recombination and repair
isogroup14218	Replication, recombination and repair
isogroup1421	Secondary metabolites biosynthesis, transport and catabolism
isogroup14221	Amino acid transport and metabolism
isogroup14222	Posttranslational modification, protein turnover, chaperones
isogroup14223	Signal transduction mechanisms
isogroup14225	Carbohydrate transport and metabolism
isogroup14231.1	Lipid transport and metabolism
isogroup14231	Lipid transport and metabolism
isogroup14232	Signal transduction mechanisms
isogroup14233	Coenzyme transport and metabolism
isogroup14236	Transcription
isogroup14237	Posttranslational modification, protein turnover, chaperones
isogroup14238	Transcription
isogroup1423	Nucleotide transport and metabolism
isogroup14242	Chromatin structure and dynamics
isogroup14243	Posttranslational modification, protein turnover, chaperones
isogroup14244	Posttranslational modification, protein turnover, chaperones
isogroup14246	Cytoskeleton
isogroup14247	Replication, recombination and repair
isogroup14248	Signal transduction mechanisms
isogroup14249	RNA processing and modification
isogroup14251	Inorganic ion transport and metabolism
isogroup14255	Replication, recombination and repair
isogroup14256	Translation, ribosomal structure and biogenesis
isogroup1425	Translation, ribosomal structure and biogenesis
isogroup14260	Inorganic ion transport and metabolism
isogroup14261	Posttranslational modification, protein turnover, chaperones
isogroup14262	Amino acid transport and metabolism
isogroup14264	Cell cycle control, cell division, chromosome partitioning
isogroup14265	Posttranslational modification, protein turnover, chaperones
isogroup14266	Secondary metabolites biosynthesis, transport and catabolism
isogroup14267	Posttranslational modification, protein turnover, chaperones
isogroup14268	Signal transduction mechanisms
isogroup14269	Signal transduction mechanisms
isogroup14270	Energy production and conversion
isogroup14274	Intracellular trafficking, secretion, and vesicular transport
isogroup14277	Signal transduction mechanisms
isogroup14278	Signal transduction mechanisms
isogroup14281	Coenzyme transport and metabolism
isogroup14284	Translation, ribosomal structure and biogenesis
isogroup14289	Intracellular trafficking, secretion, and vesicular transport
isogroup1428	Nucleotide transport and metabolism
isogroup14294	Cell cycle control, cell division, chromosome partitioning
isogroup14298	Signal transduction mechanisms
isogroup14299	Inorganic ion transport and metabolism
isogroup1429	Signal transduction mechanisms
isogroup14300	Cytoskeleton
isogroup14302	Transcription
isogroup14316	Signal transduction mechanisms
isogroup14317	Secondary metabolites biosynthesis, transport and catabolism
isogroup14319	Chromatin structure and dynamics
isogroup14320	Intracellular trafficking, secretion, and vesicular transport
isogroup14322	Secondary metabolites biosynthesis, transport and catabolism
isogroup14327	Inorganic ion transport and metabolism
isogroup14329	Translation, ribosomal structure and biogenesis
isogroup1432	Transcription
isogroup14336	Cell cycle control, cell division, chromosome partitioning
isogroup14338	RNA processing and modification
isogroup14340	Transcription
isogroup14347	Lipid transport and metabolism
isogroup14349	RNA processing and modification
isogroup1434	Lipid transport and metabolism
isogroup14350	Posttranslational modification, protein turnover, chaperones
isogroup14351	Signal transduction mechanisms
isogroup14353	Posttranslational modification, protein turnover, chaperones
isogroup14354	Cell wall/membrane/envelope biogenesis
isogroup14356	Posttranslational modification, protein turnover, chaperones
isogroup14359	Signal transduction mechanisms
isogroup1435	Nucleotide transport and metabolism
isogroup14360	Nucleotide transport and metabolism
isogroup1436.1	RNA processing and modification
isogroup14362	Cell cycle control, cell division, chromosome partitioning
isogroup14368	Coenzyme transport and metabolism
isogroup1436	RNA processing and modification
isogroup14370	Posttranslational modification, protein turnover, chaperones
isogroup14371	Intracellular trafficking, secretion, and vesicular transport
isogroup14377	Posttranslational modification, protein turnover, chaperones
isogroup14379	Cytoskeleton
isogroup14380	Transcription
isogroup14382	Translation, ribosomal structure and biogenesis
isogroup14383	Carbohydrate transport and metabolism
isogroup14387	Intracellular trafficking, secretion, and vesicular transport
isogroup14388	Cytoskeleton
isogroup14389	Intracellular trafficking, secretion, and vesicular transport
isogroup1438	Lipid transport and metabolism
isogroup14395	Replication, recombination and repair
isogroup14397	Intracellular trafficking, secretion, and vesicular transport
isogroup14398	Signal transduction mechanisms
isogroup1439	Secondary metabolites biosynthesis, transport and catabolism
isogroup143	Posttranslational modification, protein turnover, chaperones
isogroup14401	Cell motility
isogroup14405	Inorganic ion transport and metabolism
isogroup14407	Carbohydrate transport and metabolism
isogroup14408	Replication, recombination and repair
isogroup14410	Secondary metabolites biosynthesis, transport and catabolism
isogroup14414	Signal transduction mechanisms
isogroup14415	Transcription
isogroup14417	Intracellular trafficking, secretion, and vesicular transport
isogroup14418	Posttranslational modification, protein turnover, chaperones
isogroup1441	Intracellular trafficking, secretion, and vesicular transport
isogroup14424	Posttranslational modification, protein turnover, chaperones
isogroup14427	Carbohydrate transport and metabolism
isogroup14428	Replication, recombination and repair
isogroup14429	Transcription
isogroup1442	Posttranslational modification, protein turnover, chaperones
isogroup14431	Lipid transport and metabolism
isogroup14432	Signal transduction mechanisms
isogroup14435	Intracellular trafficking, secretion, and vesicular transport
isogroup14438	Replication, recombination and repair
isogroup14439	RNA processing and modification
isogroup1443	RNA processing and modification
isogroup14441	Secondary metabolites biosynthesis, transport and catabolism
isogroup14442	Signal transduction mechanisms
isogroup14446	Replication, recombination and repair
isogroup14447	Carbohydrate transport and metabolism
isogroup14448	Secondary metabolites biosynthesis, transport and catabolism
isogroup14449	Intracellular trafficking, secretion, and vesicular transport
isogroup14450	Energy production and conversion
isogroup14451	Signal transduction mechanisms
isogroup14452	Amino acid transport and metabolism
isogroup14453	Transcription
isogroup14457	Amino acid transport and metabolism
isogroup14458	Amino acid transport and metabolism
isogroup1445	Transcription
isogroup14460	Cytoskeleton
isogroup14461	Amino acid transport and metabolism
isogroup14462	Transcription
isogroup14465	Intracellular trafficking, secretion, and vesicular transport
isogroup14468	Carbohydrate transport and metabolism
isogroup14470	Translation, ribosomal structure and biogenesis
isogroup14474	Transcription
isogroup14478	Intracellular trafficking, secretion, and vesicular transport
isogroup14479	Replication, recombination and repair
isogroup14482	Carbohydrate transport and metabolism
isogroup14485	Extracellular structures
isogroup14487	Intracellular trafficking, secretion, and vesicular transport
isogroup14490	Posttranslational modification, protein turnover, chaperones
isogroup14491	Transcription
isogroup14492	Transcription
isogroup14499	Chromatin structure and dynamics
isogroup14505	Carbohydrate transport and metabolism
isogroup14507	Carbohydrate transport and metabolism
isogroup14508	Energy production and conversion
isogroup1450	Posttranslational modification, protein turnover, chaperones
isogroup14511	Secondary metabolites biosynthesis, transport and catabolism
isogroup14513	Translation, ribosomal structure and biogenesis
isogroup14514	Carbohydrate transport and metabolism
isogroup14516	Posttranslational modification, protein turnover, chaperones
isogroup1451	Posttranslational modification, protein turnover, chaperones
isogroup14522	Cytoskeleton
isogroup14528	Signal transduction mechanisms
isogroup1452	Inorganic ion transport and metabolism
isogroup14530	Inorganic ion transport and metabolism
isogroup14531	Lipid transport and metabolism
isogroup14534	Defense mechanisms
isogroup14535	Signal transduction mechanisms
isogroup1453	Signal transduction mechanisms
isogroup14545	Transcription
isogroup14547	Carbohydrate transport and metabolism
isogroup14552	Signal transduction mechanisms
isogroup14554	Intracellular trafficking, secretion, and vesicular transport
isogroup14557	Posttranslational modification, protein turnover, chaperones
isogroup14557	Signal transduction mechanisms
isogroup14558	Transcription
isogroup14559	Carbohydrate transport and metabolism
isogroup1455	Posttranslational modification, protein turnover, chaperones
isogroup14560	Intracellular trafficking, secretion, and vesicular transport
isogroup14561	Carbohydrate transport and metabolism
isogroup14563	Signal transduction mechanisms
isogroup14566	Posttranslational modification, protein turnover, chaperones
isogroup14569	Transcription
isogroup1456	Signal transduction mechanisms
isogroup14570	Transcription
isogroup1457	Intracellular trafficking, secretion, and vesicular transport
isogroup1458	Posttranslational modification, protein turnover, chaperones
isogroup14592	RNA processing and modification
isogroup14593	Translation, ribosomal structure and biogenesis
isogroup14597	Inorganic ion transport and metabolism
isogroup1459	Signal transduction mechanisms
isogroup145	Replication, recombination and repair
isogroup14603	Signal transduction mechanisms
isogroup1460	Signal transduction mechanisms
isogroup14611	Intracellular trafficking, secretion, and vesicular transport
isogroup14615	Transcription
isogroup14617	Replication, recombination and repair
isogroup14620	Inorganic ion transport and metabolism
isogroup14621	Lipid transport and metabolism
isogroup14623	Replication, recombination and repair
isogroup14625	Posttranslational modification, protein turnover, chaperones
isogroup1462	Posttranslational modification, protein turnover, chaperones
isogroup14631	Cytoskeleton
isogroup14632	Secondary metabolites biosynthesis, transport and catabolism
isogroup14634	Signal transduction mechanisms
isogroup14635	Signal transduction mechanisms
isogroup14637	Intracellular trafficking, secretion, and vesicular transport
isogroup14638	Energy production and conversion
isogroup14639	Signal transduction mechanisms
isogroup1463	Posttranslational modification, protein turnover, chaperones
isogroup14641	Intracellular trafficking, secretion, and vesicular transport
isogroup14643	Intracellular trafficking, secretion, and vesicular transport
isogroup14644	Carbohydrate transport and metabolism
isogroup14647	Posttranslational modification, protein turnover, chaperones
isogroup14649	Posttranslational modification, protein turnover, chaperones
isogroup14651	Signal transduction mechanisms
isogroup14654	Inorganic ion transport and metabolism
isogroup1465	Signal transduction mechanisms
isogroup1466.1	Intracellular trafficking, secretion, and vesicular transport
isogroup14662	Intracellular trafficking, secretion, and vesicular transport
isogroup1466.2	Signal transduction mechanisms
isogroup14664	Posttranslational modification, protein turnover, chaperones
isogroup14665	Signal transduction mechanisms
isogroup14668	Signal transduction mechanisms
isogroup1466	Intracellular trafficking, secretion, and vesicular transport
isogroup14674	Inorganic ion transport and metabolism
isogroup14675	Intracellular trafficking, secretion, and vesicular transport
isogroup14676	Extracellular structures
isogroup14677	Signal transduction mechanisms
isogroup14679	Transcription
isogroup1467	Intracellular trafficking, secretion, and vesicular transport
isogroup14680	Energy production and conversion
isogroup14683	Signal transduction mechanisms
isogroup14685	Posttranslational modification, protein turnover, chaperones
isogroup14686	Intracellular trafficking, secretion, and vesicular transport
isogroup14687	RNA processing and modification
isogroup14688	Carbohydrate transport and metabolism
isogroup1468	Lipid transport and metabolism
isogroup14690	Secondary metabolites biosynthesis, transport and catabolism
isogroup14691	Lipid transport and metabolism
isogroup14694	RNA processing and modification
isogroup14696	Cell cycle control, cell division, chromosome partitioning
isogroup14697	Lipid transport and metabolism
isogroup146	Transcription
isogroup14702	Posttranslational modification, protein turnover, chaperones
isogroup1470	Transcription
isogroup14710	RNA processing and modification
isogroup14714	Carbohydrate transport and metabolism
isogroup1471	RNA processing and modification
isogroup14720	Signal transduction mechanisms
isogroup14724	Intracellular trafficking, secretion, and vesicular transport
isogroup14728	Cytoskeleton
isogroup1472	Signal transduction mechanisms
isogroup14733	Cell wall/membrane/envelope biogenesis
isogroup14736	Intracellular trafficking, secretion, and vesicular transport
isogroup14737	Lipid transport and metabolism
isogroup14738	Chromatin structure and dynamics
isogroup1473	Chromatin structure and dynamics
isogroup14745	Cytoskeleton
isogroup14747	Intracellular trafficking, secretion, and vesicular transport
isogroup1474	Amino acid transport and metabolism
isogroup14753	Intracellular trafficking, secretion, and vesicular transport
isogroup14754	Coenzyme transport and metabolism
isogroup14755	Signal transduction mechanisms
isogroup14759	RNA processing and modification
isogroup1475	Transcription
isogroup14760	Nucleotide transport and metabolism
isogroup14765	Intracellular trafficking, secretion, and vesicular transport
isogroup14769	Cell wall/membrane/envelope biogenesis
isogroup14770	Carbohydrate transport and metabolism
isogroup14771	Chromatin structure and dynamics
isogroup14778	Carbohydrate transport and metabolism
isogroup14780	RNA processing and modification
isogroup14783	Inorganic ion transport and metabolism
isogroup1478	Intracellular trafficking, secretion, and vesicular transport
isogroup14790	Chromatin structure and dynamics
isogroup1479	RNA processing and modification
isogroup147	Signal transduction mechanisms
isogroup14800	Transcription
isogroup14805	Replication, recombination and repair
isogroup14807	Posttranslational modification, protein turnover, chaperones
isogroup14808	Energy production and conversion
isogroup1480	Inorganic ion transport and metabolism
isogroup14814	Energy production and conversion
isogroup14815	Signal transduction mechanisms
isogroup14818	Amino acid transport and metabolism
isogroup1481	Carbohydrate transport and metabolism
isogroup1482	Posttranslational modification, protein turnover, chaperones
isogroup14831	Energy production and conversion
isogroup14834	Posttranslational modification, protein turnover, chaperones
isogroup14835	Posttranslational modification, protein turnover, chaperones
isogroup14836	Posttranslational modification, protein turnover, chaperones
isogroup14837	RNA processing and modification
isogroup1483	Inorganic ion transport and metabolism
isogroup14849	Posttranslational modification, protein turnover, chaperones
isogroup14850	Transcription
isogroup14853	Posttranslational modification, protein turnover, chaperones
isogroup14856	Signal transduction mechanisms
isogroup14858	Cell wall/membrane/envelope biogenesis
isogroup14859	Signal transduction mechanisms
isogroup1485	RNA processing and modification
isogroup14864	Intracellular trafficking, secretion, and vesicular transport
isogroup14865	Chromatin structure and dynamics
isogroup14866	Chromatin structure and dynamics
isogroup14867	Signal transduction mechanisms
isogroup1486	Transcription
isogroup14872	Intracellular trafficking, secretion, and vesicular transport
isogroup14873	Cytoskeleton
isogroup14875	Replication, recombination and repair
isogroup14877	Carbohydrate transport and metabolism
isogroup14878	Posttranslational modification, protein turnover, chaperones
isogroup14879	Signal transduction mechanisms
isogroup14882	Transcription
isogroup14883	Posttranslational modification, protein turnover, chaperones
isogroup1488	Posttranslational modification, protein turnover, chaperones
isogroup14890	Translation, ribosomal structure and biogenesis
isogroup14892	Signal transduction mechanisms
isogroup14894	Cytoskeleton
isogroup14899	Coenzyme transport and metabolism
isogroup1489	Replication, recombination and repair
isogroup14909	Chromatin structure and dynamics
isogroup14910	Carbohydrate transport and metabolism
isogroup14913	Energy production and conversion
isogroup14914	Posttranslational modification, protein turnover, chaperones
isogroup14915	Secondary metabolites biosynthesis, transport and catabolism
isogroup1491	Energy production and conversion
isogroup14923	Cell wall/membrane/envelope biogenesis
isogroup14924	Transcription
isogroup14925	Replication, recombination and repair
isogroup14932	Extracellular structures
isogroup14934	Coenzyme transport and metabolism
isogroup14936	Posttranslational modification, protein turnover, chaperones
isogroup14937	Transcription
isogroup14939	Replication, recombination and repair
isogroup1493	Chromatin structure and dynamics
isogroup14940	Signal transduction mechanisms
